BOOK_DEP_TIME,CAR_NO,DEP_LATITUDE,DEP_LONGITUDE,DEP_TIME,DEST_LATITUDE,DEST_LONGITUDE,DEST_TIME,DRIVE_MILE,DRIVE_TIME,记录数,ON_AREA,ORDER_ID,ORDER_MATCH_TIME,WAIT_MILE,WAIT_TIME
20200618080857,e8d479ae462a612649ed77540bdf6d08,24.478082,118.08311,20200618081023,24.45206,118.07579,20200618082304,5.3,720,1,350203,35214570621428,20200618115439,,
20200618085415,c52d0f89351f7915f099198e0fa0678b,24.509207,118.192794,20200618085423,24.483002,118.19632,20200618090326,3.5,600,1,350206,35214573890216,20200618230801,,
20200618080108,1804b7967c335ba86abd8b9e43f81394,24.467153,118.17527,20200618080436,24.509676,118.171702,20200618082647,5.7,1320,1,350203,35214569980095,20200618120609,,
20200618083016,827ad9a9c6869377168a616406f53acf,24.599361,118.119429,20200618084753,24.71261,118.472971,20200618093453,46.91,2820,1,350211,35214569431260,20200618133651,,
20200618084335,1e4982e05d6e44aa792987648b4bf781,24.495834,118.08485,20200618085149,24.509926,118.09536,20200618090040,2.8,540,1,350206,35214573270574,20200618201748,,
20200618082418,1804b7967c335ba86abd8b9e43f81394,24.509667,118.171683,20200618082702,24.528737,118.150184,20200618083557,4,480,1,350206,35214571819266,20200618185100,,
20200618083229,252dcfdf4c22a410dda03ede3e186afc,24.521813,118.103439,20200618084113,24.458492,118.095144,20200618090412,9.6,1320,1,350206,35214572486103,20200618101134,,
20200618082621,586cd53f8f9c9e7972ceeead06f8c985,24.477172,118.08811,20200618082952,24.483864,118.103605,20200618083513,2.3,300,1,350203,35214571987051,20200618140938,,
20200618085420,9b0e1c6db2a2dbc3a15380e3adc22d75,24.479955,118.10836,20200618085821,24.691298,118.432753,20200618101143,58.2,4320,1,350203,35214574107893,20200618101147,,
20200618084547,5ae32894996380cfa4368d7c55df5aa1,24.503675,118.158043,20200618084524,24.534698,118.15814,20200618090334,5.19,1140,1,350206,35214572819605,20200618180411,,
20200618082453,66a445d32aade4dcd58e280f6aab5245,24.520557,118.18124,20200618083010,24.526351,118.15661,20200618084017,5,600,1,350206,35214571775252,20200618213358,,
20200618081858,cbbb6c4c606fcda3449ff2fb401d7fe8,24.620026,118.128312,20200618082244,24.635758,118.089751,20200618083607,6.93,840,1,350212,35214571388459,20200618140927,,
20200618085133,c8c819a35b34304fcbeb34cd56a30941,24.48184,118.09273,20200618085635,24.543681,118.117049,20200618092428,11,1620,1,350203,35214573911899,20200621004529,,
20200618075813,e548d0f227b214796fb077ca863efcde,24.5485,118.116423,20200618080311,24.6353,118.074671,20200618082240,13.7,1140,1,350206,35214569753693,20200620152615,,
