BOOK_DEP_TIME,CAR_NO,DEP_LATITUDE,DEP_LONGITUDE,DEP_TIME,DEST_LATITUDE,DEST_LONGITUDE,DEST_TIME,DRIVE_MILE,DRIVE_TIME,记录数,ON_AREA,ORDER_ID,ORDER_MATCH_TIME,WAIT_MILE,WAIT_TIME
20190608080525,cdf6fbf429a1e19c1b20a3f5daed4cf2,24.48924,118.15437,20190608080859,24.47501,118.08311,20190608082148,11.4,720,1,350206,35196844313288,20190608214436,,
20190608080931,cff26320bc377119a2e3915f46962560,24.46618,118.11643,20190608081513,24.47358,118.17096,20190608082936,7.1,863,1,350200,,20190608220052,0,0
20190608081226,42a203099829356ba1e06e5ab33014ad,24.49452,118.0567,20190608081334,24.48273,118.0777,20190608082415,7,600,1,350205,35196844107093,20190608194426,,
20190608085522,8a7894191a71b07d0798e3eac377cd53,24.68512,118.11767,20190608085505,24.60257,118.00416,20190608092529,21.4,1860,1,350212,35196844985006,20190608193519,,
20190608081113,283fcf128a282e256b7e8afef2632fa7,24.42565,118.12321,20190608081606,24.46824,118.1154,20190608082955,6.4,780,1,350203,35196844347763,20190608194627,,
20190608085340,387c6202ebe7b2a0c9c09fdc6a7d7a19,24.60508,118.04978,20190608085544,24.61173,118.04856,20190608085820,1.1,480,1,350211,35196844988127,20190608200632,,
20190608083515,18c86da1737622279b5fa2eb77d13060,24.45497,118.08327,20190608083732,24.48171,118.07492,20190608084605,3.8,480,1,350203,35196844765487,20190608191010,,
20190608082104,1dcb7952bb327ad8ac7c4b44ed4c3f23,24.48291,118.13643,20190608082322,24.51044,118.14284,20190608082926,4.1,480,1,350203,35196844414956,20190608203531,,
20190608083310,fbab15dd503f26a12a1a31637f8b2f28,24.53108,118.00014,20190608084613,24.6353,118.07467,20190608091216,22.5,1560,1,350205,35196844582879,20190608204120,,
20190608075731,7bc6f90256557590b2f3104c757e66bc,24.49309,118.19784,20190608080110,24.48313,118.07594,20190608082620,15.9,1500,1,350203,35196844008776,20190608205418,,
20190608084154,2ab549c39aa2a33f1ccc2ea5ddbf98a6,24.46127,118.0838,20190608084328,24.43332,118.09582,20190608085727,6.2,780,1,350203,35196844817732,20190608210219,,
20190608081637,d9bc74cf1d770d123526209d12ea44df,24.52115,118.14908,20190608082333,24.53474,118.1314,20190608082959,2.3,480,1,350206,35196844352045,20190608214906,,
20190608084420,b816b9e8f1478b9322dbd865b8988b60,24.50745,118.18597,20190608084951,24.49154,118.17223,20190608085614,3.2,480,1,350206,35196844834750,20190608215335,,
20190608084515,6a87f2758afb1db859171052806fb2b4,24.49111,118.05476,20190608084949,24.484,118.1155,20190608090230,8.8,720,1,350205,35196844932428,20190608215848,,
20190608075858,fa360767abcc055cbb8e7320a1da9422,24.46706,118.1228,20190608080219,24.48128,118.11164,20190608081034,2.9,480,1,350203,35196844051805,20190608215354,,
20190608080647,02bbc34182144ff1075282382e0700f3,24.54418,118.1482,20190608080603,24.46731,118.11812,20190608080647,14.2,991,1,350200,20190608000016,20190608210647,0,
20190608080647,02bbc34182144ff1075282382e0700f3,24.54418,118.1482,20190608080603,24.46731,118.11812,20190608080647,14.2,991,1,350200,20190608000016,20190608210647,0,
20190608084331,d8c1c6eae645a5c2210555f95588558b,24.4975,118.03427,20190608084653,24.48899,118.03751,20190608085105,1.5,480,1,350205,35196844829128,20190608193528,,
20190608080617,a9e61a60f6157bfd8ed74f68ad6b3b43,24.58047,118.09806,20190608081108,24.47337,118.07643,20190608083443,15.5,1380,1,350211,35196844247950,20190608194839,,
