BOOK_DEP_TIME,CAR_NO,DEP_LATITUDE,DEP_LONGITUDE,DEP_TIME,DEST_LATITUDE,DEST_LONGITUDE,DEST_TIME,DRIVE_MILE,DRIVE_TIME,记录数,ON_AREA,ORDER_ID,ORDER_MATCH_TIME,WAIT_MILE,WAIT_TIME
20190607080236,ce788015c122970a209daeda1a772948,24.69111,118.13954,20190607080520,24.72432,118.13326,20190607081448,5.9,540,1,350212,35196816381358,20190607214659,,
20190607085039,0a2d108ec16e7b769f204d228e793293,24.6444,118.16527,20190607085251,24.62731,118.12862,20190607090628,8.3,840,1,350212,35196817358444,20190607211102,,
20190607083101,2c50c9f4684d4e24e8aa69452e617c82,24.50761,118.11468,20190607083006,24.49694,118.11923,20190607083411,3,480,1,350206,35196817032640,20190607213139,,
20190607082647,09c2a96837f83779457a617992c07b6e,24.52742,118.14416,20190607082910,24.47248,118.10931,20190607085219,11.7,1380,1,350206,35196816826544,20190607213541,,
20190607084840,8cc88bd646ee2fbc134992188fbcca42,24.56161,118.05059,20190607084948,24.56971,118.06714,20190607085659,2.6,480,1,350211,35196817457278,20190607205153,,
20190607084610,4cd8faac33ea83bfd77e2cee24003643,24.71486,118.12377,20190607084848,24.721,118.13701,20190607085607,2.1,480,1,350212,35196817436862,20190607205034,,
20190607080844,44fa36142a27b8342763d61929e995c9,24.47483,118.11849,20190607081235,24.46376,118.0944,20190607081942,3.2,480,1,350203,35196816429802,20190607221142,,
20190607084901,1a6c17decf792e5b736b26e149bf50ec,24.58325,118.10543,20190607085417,24.63535,118.07523,20190607091054,8.9,960,1,350211,35196817270436,20190607221029,,
20190607084954,87bd6ae48af10026b618737d0c82e52e,24.49201,118.16953,20190607085149,24.4926,118.19773,20190607090419,5.5,720,1,350206,35196817368764,20190607224903,,
20190607081652,a046f623eefafea27c656f6df0de233f,24.61258,118.04715,20190607081718,24.61587,118.03787,20190607081940,1.4,480,1,350211,35196816487348,20190607215821,,
20190607081159,38c045398985aeff0977148ce00221fe,24.55723,118.05144,20190607081300,24.56968,118.06755,20190607082001,3.1,480,1,350211,35196816452660,20190607214711,,
20190607080543,0b6c2bde4f271ec63988cbc6a6f0ad3a,24.47671,118.14595,20190607081031,24.50967,118.1727,20190607082256,5.9,720,1,350203,35196816598608,20190607211650,,
20190607081519,2da8e0ddcee0157c6ef54d1d1297cc8d,24.46241,118.17847,20190607081846,24.48385,118.10364,20190607083923,9.4,1200,1,350203,35196816567630,20190607214514,,
20190607082358,a559ccda5599f2c120bb76c6179432af,24.52612,118.14776,20190607083252,24.512,118.16022,20190607084146,2.9,480,1,350206,35196816818617,20190607221220,,
20190607080751,aca76a0b843fc4d60e4c0a92cd0de52c,24.61592,118.03789,20190607080925,24.6353,118.07467,20190607081749,4.6,480,1,350211,35196816613227,20190607221255,,
20190607085247,5b8a3f6e8b858424fb20a58c0d2279e6,24.58578,118.11123,20190607085502,24.63518,118.07525,20190607090909,8.4,840,1,350211,35196817493193,20190607215835,,
20190607085004,1ca1efe673b6a260a8db492977472508,24.52046,118.15187,20190607085434,24.48346,118.1939,20190607090905,8.2,840,1,350206,35196817538832,20190607214709,,
20190607080622,02bbc34182144ff1075282382e0700f3,24.54427,118.14919,20190607080608,24.63542,118.07551,20190607080622,17,1329,1,350200,20190607000115,20190607210644,0,
20190607080622,02bbc34182144ff1075282382e0700f3,24.54427,118.14919,20190607080608,24.63542,118.07551,20190607080622,17,1329,1,350200,20190607000115,20190607210644,0,
20190607080622,02bbc34182144ff1075282382e0700f3,24.54427,118.14919,20190607080608,24.63542,118.07551,20190607080622,17,1329,1,350200,20190607000115,20190607210644,0,
20190607083700,16a0c5dda942500314ee95ee13ddf7a5,24.57678,118.2475,20190607084012,24.55969,118.22708,20190607084555,3.5,480,1,350213,35196816938957,20190607214944,,
