BOOK_DEP_TIME,CAR_NO,DEP_LATITUDE,DEP_LONGITUDE,DEP_TIME,DEST_LATITUDE,DEST_LONGITUDE,DEST_TIME,DRIVE_MILE,DRIVE_TIME,记录数,ON_AREA,ORDER_ID,ORDER_MATCH_TIME,WAIT_MILE,WAIT_TIME
20190602082822,495abacb9172598e60aa1a08c49fbef1,24.46755,118.16675,20190602083027,24.51776,118.13571,20190602084924,10.8,1080,1,350203,35196689769169,20190602103415,,
20190602085010,29b955e5cc4fe95345e63dee04fcfbf8,24.57445,118.23802,20190602085539,24.60091,118.25303,20190602090151,3.5,360,1,350213,35196690407807,20190602103559,,
20190602084955,f48b658596a6319dd28b37de308c3394,24.46425,118.10627,20190602085950,24.45994,118.10446,20190602090314,1.5,180,1,350203,35196690497304,20190602103421,,
20190602083949,69124471a7fade95f357e4eabb749dca,24.46231,118.11254,20190602084647,24.4582,118.094,20190602085743,3.1,600,1,350203,35196690156634,20190602103441,,
20190602084601,92d618de7413b9e141919c01bc2aecce,24.47664,118.12249,20190602085032,24.4726,118.1007,20190602085730,2.7,360,1,350203,35196690230671,20190602103152,,
20190602083135,0be5264ec67841e4c6231ee8fce8a0be,24.45697,118.0753,20190602083401,24.48786,118.1279,20190602085528,7,1260,1,350203,35196690004908,20190602105619,,
20190602083800,c62613e23885455929921bea1b34a2fd,24.50705,118.13265,20190602084151,24.52613,118.13917,20190602085036,3.9,525,1,350200,,20190602110009,0,0
20190602075900,21ae04f156d2ba73ae17b7534c799523,24.46957,118.07476,20190602080601,24.46697,118.11738,20190602082152,6.3,951,1,350200,,20190602110011,0,0
20190602083600,e418307985d0ebba22b057d01be0b223,24.605,118.12409,20190602084357,24.62818,118.1488,20190602085039,4.9,402,1,350200,,20190602110011,0,0
20190602082200,ff1c4b48c02373f46ec33a115a3e0231,24.4956,118.12598,20190602082905,24.49133,118.1127,20190602083521,2.1,376,1,350200,,20190602110013,0,0
20190602083755,9e8c1769a95eab3163049a9d1dfacb0b,24.50971,118.15457,20190602083949,24.54388,118.15808,20190602085211,5.1,742,1,350200,,20190602110013,0,0
20190602082655,d651db826e5f46437515e3ee44cc4bef,24.47012,118.11036,20190602083827,24.47416,118.16966,20190602085228,7.3,841,1,350200,,20190602110013,0,0
20190602083813,bf877e3451763daf19543a556e65ae62,24.48404,118.11974,20190602084152,24.46008,118.0789,20190602085223,5.8,631,1,350200,,20190602110013,0,0
20190602084725,d4a9803af90f6981f29b9497d0e54fbf,24.52857,118.15004,20190602084849,24.53382,118.1586,20190602085312,1.7,263,1,350200,,20190602110015,0,0
20190602083004,43bbb0106d2f4d8e5ff261986b821d24,24.52551,117.99484,20190602083546,24.59146,118.01553,20190602085256,12.5,1030,1,350200,,20190602110015,,0
20190602082602,087445f19f80b1f7ebc43e1b3897aa2f,24.62578,118.06907,20190602083200,24.47816,118.08444,20190602085801,23.1,1560,1,350211,35196689889513,20190602100940,,
20190602082216,023bd140db1e71ca055cb14be32fc4a8,24.68731,118.11346,20190602082623,24.74245,118.16448,20190602084706,9.6,1200,1,350212,35196689765163,20190602101114,,
20190602081740,88ef4e4578c02ea4d754bd2ab3f25582,24.46033,118.10216,20190602081951,24.47596,118.10819,20190602082818,2.9,480,1,350203,35196689832514,20190602101006,,
20190602084429,1c7be5d0c1d43a042aae07f44b5b403a,24.53992,117.91531,20190602084846,24.55694,117.93615,20190602085321,3.2,240,1,350205,35196690291873,20190602101006,,
20190602083041,5eabbffcaf5ffb5dd4019db10c726a79,24.59356,118.10517,20190602083439,24.51927,118.12124,20190602085630,11.4,1260,1,350211,35196689986709,20190602101011,,
20190602085435,5be69b94612ff6bf04153baf2522d4e0,24.57606,118.09993,20190602085747,24.6353,118.07467,20190602091027,9,720,1,350211,35196690627204,20190602101015,,
20190602081604,e0160606e6fa4d60258da58fda80ee18,24.714,118.14988,20190602081822,24.79057,118.11698,20190602092419,24.1,3900,1,350212,35196689723462,20190602100718,,
20190602075500,d651db826e5f46437515e3ee44cc4bef,24.46434,118.08279,20190602080242,24.45326,118.08773,20190602080813,2,331,1,350200,,20190602101050,0,0
20190602085539,726d6f2370ab6924b6e8be05f4ddaad8,24.47354,118.1037,20190602085918,24.47099,118.11731,20190602090554,2.8,360,1,350203,35196690535855,20190602100736,,
20190602084328,b8ed7c0f481dd3ec3a2f0382f32ac623,24.50858,118.14373,20190602084855,24.50633,118.12196,20190602085601,3.2,420,1,350206,35196690100191,20190602100902,,
20190602083246,1fd52480d27ff0058ca49f7c3fca27f6,24.59523,118.08937,20190602083712,24.49821,118.19034,20190602085436,16.5,1020,1,350211,35196690104503,20190602100909,,
20190602081700,2a7c1232224463aa7f222848bf993257,24.46823,118.10903,20190602082027,24.46521,118.07784,20190602083005,3.6,540,1,350203,35196689638459,20190602103519,,
20190602082958,1548ba0fb47d50535125d0226e58c694,24.5877,118.12131,20190602083503,24.58436,118.10413,20190602084040,2.9,300,1,350211,35196689971513,20190602103401,,
20190602084416,6f8fc275a1c2926ed88d4a47d05d1a8d,24.5741,118.24423,20190602084624,24.62509,118.24536,20190602085441,6.8,480,1,350213,35196690288307,20190602103740,,
20190602082917,4cace8eb6b5e6f6a387103e39a5ece19,24.56978,118.0627,20190602083250,24.64376,118.05739,20190602085249,12.3,1140,1,350211,35196689981023,20190602103611,,
20190602082904,1eeb75f0b736f1f0805d02c28821ec3b,24.47834,118.08615,20190602083039,24.45858,118.11471,20190602084742,7.4,1020,1,350203,35196689857265,20190602103438,,
20190602083837,a7f05ba952dc96ab2047feb4bb7d5611,24.50915,118.14784,20190602084404,24.48464,118.157,20190602085543,4.3,12,1,350200,13300081301611,20190602103837,,224
20190602080429,a61b3d30f05b1d236b9a819f6850dcbe,24.5067,118.11746,20190602080719,24.47534,118.11798,20190602081734,4.4,600,1,350206,35196689290289,20190602103453,,
20190602084625,eb2deba8386dcfa995aee5c3ec01014e,24.49059,118.12208,20190602084841,24.48537,118.11205,20190602085229,1.4,180,1,350203,35196690239385,20190602110600,,
20190602081121,37508a59a253e36c300d7886dae6a01d,24.62086,118.24557,20190602081037,24.63655,118.21631,20190602081651,4.8,420,1,350213,35196689384371,20190602110751,,
20190602080703,bc5be16d9a464fc00cc3c4ac57fa67cd,24.59137,118.02365,20190602080749,24.59456,118.04702,20190602081813,4.1,600,1,350211,35196689339605,20190602110748,,
20190602080028,3ed45f65da99f1e438330a6d567bc0a5,24.48547,118.12041,20190602080257,24.46705,118.17548,20190602081721,7.8,900,1,350203,35196689344321,20190602101242,,
20190602085408,c5644aa4fc6ea1941f616a71d35ca502,24.44537,118.15704,20190602085801,24.54487,118.14755,20190602091843,15.6,1200,1,350203,35196690434742,20190602101433,,
