BOOK_DEP_TIME,CAR_NO,DEP_LATITUDE,DEP_LONGITUDE,DEP_TIME,DEST_LATITUDE,DEST_LONGITUDE,DEST_TIME,DRIVE_MILE,DRIVE_TIME,记录数,ON_AREA,ORDER_ID,ORDER_MATCH_TIME,WAIT_MILE,WAIT_TIME
20190531084418,1afe1eb5b75fad6100ba0ea2b0ce9c89,24.493273,118.127372,20190531085109,24.491924,118.135179,20190531085741,1.2,360,1,350203,35196636690931,20190531211520,,
20190531081000,a17c75bb0a434743be602c15ca2d354c,24.493588,118.17046,20190531081400,24.494047,118.19418,20190531083455,5.2,1200,1,350206,35196633877190,20190531211511,,
20190531083109,516f2cba012d7f062c5104310193747c,24.574396,118.097999,20190531083334,24.63523,118.075394,20190531084315,9,540,1,350211,35196636082601,20190531210923,,
20190531081338,17f630bb6f191422136a74128f04be92,24.456653,118.088061,20190531081631,24.4682,118.085411,20190531082352,2.3,420,1,350203,35196635800784,20190531210924,,
20190531084908,0b1f84c3238f078a89dc1eda9a0ca0e4,24.520174,118.101452,20190531085324,24.511646,118.114693,20190531090151,3.6,480,1,350206,35196636819296,20190531210522,,
20190531084437,7fe7221ed721f9af75ee1be8d7851277,24.467393,118.106197,20190531085230,24.472412,118.163692,20190531093452,16,2520,1,350203,35196636763436,20190531212621,,
20190531085824,da76a516641d220c1b437eab4540fbf6,24.435804,118.089522,20190531085952,24.468244,118.115403,20190531090922,7.3,540,1,350203,35196637111429,20190531212445,,
20190531083613,2e6e55d1f4ee7bea87193e6a5e09686f,24.49685,118.132422,20190531084454,24.481313,118.120784,20190531085155,2.3,420,1,350206,35196636596964,20190531211850,,
20190531085213,7789eda1014137fd160f722bb2449919,24.463201,118.094682,20190531085538,24.466368,118.184642,20190531091733,10.8,1260,1,350203,17632090800904,20190531211305,,
20190531083823,3974c04019eb589d03c5f462ad8c9685,24.623861,118.224381,20190531084403,24.611033,118.241379,20190531085028,5.1,360,1,350213,35196636692663,20190531212950,,
20190531083821,c361764087d970e2fb534b4a885bd7b0,24.503809,118.150631,20190531085409,24.480701,118.12624,20190531091012,4.9,960,1,350206,35196636432284,20190531212242,,
20190531085432,9db22c5060f45e676b80325f30eebee0,24.476812,118.083859,20190531085624,24.48355,118.10351,20190531090212,2.6,300,1,350203,35196637061780,20190531210720,,
20190531080540,0c7f037e4ca22a43baee18562bfc4696,24.530508,118.030744,20190531081205,24.582363,118.05726,20190531082811,11,960,1,350205,35196635339972,20190531210515,,
20190531085626,c58087e13536ff55ae449c3692324bdc,24.592881,117.996942,20190531085739,24.639196,118.075099,20190531092149,11.1,1440,1,350211,35196637149428,20190531210312,,
20190531080851,79e16f25734131c9e77ffe2fe55b17d3,24.46292,118.161671,20190531080948,24.47415,118.187733,20190531082856,5.6,1200,1,350203,35196635313688,20190531210107,,
20190531084917,17e030215d1e3d7a8baa0a56e0be4078,24.588455,118.027043,20190531084952,24.605984,118.049222,20190531090246,7.7,780,1,350211,35196636798018,20190531212940,,
20190531081645,158cdd5e3789ed091d5e1e38f3c33c1b,24.528394,118.157589,20190531081628,24.526176,118.127904,20190531082702,4.2,660,1,350206,35196635813878,20190531212430,,
20190531081534,de05fae288738acdde2533bc57164d8a,24.49893,118.15697,20190531084202,24.518384,118.13323,20190531085313,4.8,660,1,350206,35196635634464,20190531212033,,
20190531081754,ba4adbc15867498a000c3583b7079b40,24.719005,118.14,20190531082501,24.682915,118.109102,20190531084058,6.9,900,1,350212,35196635852288,20190531211245,,
20190531080216,414768b0118f204d445c4a86409e2f97,24.60601,118.10213,20190531080752,24.585423,118.108424,20190531081719,3.2,540,1,350211,35196635230969,20190531210725,,
